ZipCode,CombinedRate,State,,
63134,0.09113,MO,,
63135,0.08613,MO,,
63136,0.07113,MO,,
63137,0.07613,MO,,
63138,0.07113,MO,,
63139,0.08679,MO,,
63140,0.08363,MO,,
63141,0.07863,MO,,
63143,0.08613,MO,,
63144,0.08613,MO,,
63145,0.09113,MO,,
63146,0.07113,MO,,
63147,0.08679,MO,,
63150,0.08679,MO,,
63151,0.07113,MO,,
63155,0.08679,MO,,
63156,0.08679,MO,,
63157,0.08679,MO,,
63158,0.08679,MO,,
63160,0.08679,MO,,
63163,0.08679,MO,,
63166,0.08679,MO,,
63167,0.07863,MO,,
63169,0.08679,MO,,
63171,0.08679,MO,,
63177,0.08679,MO,,
63178,0.08679,MO,,
63179,0.08679,MO,,
63180,0.08679,MO,,
63182,0.08679,MO,,
63188,0.08679,MO,,
63195,0.08679,MO,,
63197,0.08679,MO,,
63199,0.08679,MO,,
63301,0.0745,MO,,
63302,0.0745,MO,,
63303,0.0745,MO,,
63304,0.0595,MO,,
63330,0.06225,MO,,
63332,0.0595,MO,,
63333,0.06475,MO,,
63334,0.06225,MO,,
63336,0.06225,MO,,
63338,0.0895,MO,,
63339,0.06225,MO,,
63341,0.0595,MO,,
63342,0.06225,MO,,
63343,0.06475,MO,,
63344,0.06225,MO,,
63345,0.076,MO,,
63346,0.0695,MO,,
63347,0.06475,MO,,
63348,0.0595,MO,,
63349,0.06475,MO,,
63350,0.06475,MO,,
63351,0.06225,MO,,
63352,0.066,MO,,
63353,0.07725,MO,,
63357,0.06225,MO,,
63359,0.06225,MO,,
63361,0.07975,MO,,
63362,0.06475,MO,,
63363,0.06475,MO,,
63365,0.0795,MO,,
63366,0.0795,MO,,
63367,0.0795,MO,,
63368,0.0795,MO,,
63369,0.06475,MO,,
63370,0.07475,MO,,
63373,0.0595,MO,,
63376,0.0795,MO,,
63377,0.06475,MO,,
63378,0.07725,MO,,
63379,0.06475,MO,,
63381,0.06225,MO,,
63382,0.081,MO,,
63383,0.06225,MO,,
63384,0.08225,MO,,
63385,0.0845,MO,,
63386,0.0695,MO,,
63387,0.06475,MO,,
63388,0.05725,MO,,
63389,0.06475,MO,,
63390,0.06225,MO,,
63401,0.0885,MO,,
63430,0.07225,MO,,
63431,0.071,MO,,
63432,0.05475,MO,,
63433,0.06225,MO,,
63434,0.06725,MO,,
63435,0.08975,MO,,
63436,0.06725,MO,,
63437,0.06725,MO,,
63438,0.0735,MO,,
63439,0.06725,MO,,
63440,0.0735,MO,,
63441,0.06225,MO,,
63443,0.07725,MO,,
63445,0.07225,MO,,
63446,0.06225,MO,,
63447,0.0735,MO,,
63448,0.0835,MO,,
63450,0.06725,MO,,
63451,0.06725,MO,,
63452,0.0735,MO,,
63453,0.06225,MO,,
63454,0.066,MO,,
63456,0.08225,MO,,
63457,0.0735,MO,,
63458,0.06225,MO,,
63459,0.06725,MO,,
63460,0.06225,MO,,
63461,0.0835,MO,,
63462,0.06725,MO,,
63463,0.066,MO,,
63464,0.06225,MO,,
63465,0.06225,MO,,
63466,0.06225,MO,,
63467,0.06725,MO,,
63468,0.08475,MO,,
63469,0.06725,MO,,
63471,0.066,MO,,
63472,0.07225,MO,,
63473,0.0735,MO,,
63474,0.07225,MO,,
63501,0.0785,MO,,
63530,0.071,MO,,
63531,0.06225,MO,,
63532,0.071,MO,,
63533,0.056,MO,,
63534,0.071,MO,,
63535,0.06225,MO,,
63536,0.06225,MO,,
63537,0.07225,MO,,
63538,0.071,MO,,
63539,0.071,MO,,
63540,0.056,MO,,
63541,0.06225,MO,,
63543,0.05475,MO,,
63544,0.056,MO,,
63545,0.08475,MO,,
63546,0.056,MO,,
63547,0.06225,MO,,
63548,0.07225,MO,,
63549,0.086,MO,,
63551,0.06225,MO,,
63552,0.086,MO,,
63555,0.06475,MO,,
63556,0.06975,MO,,
63557,0.06225,MO,,
63558,0.071,MO,,
63559,0.056,MO,,
63560,0.06975,MO,,
63561,0.08725,MO,,
63563,0.06475,MO,,
63565,0.06225,MO,,
63566,0.06975,MO,,
63567,0.06225,MO,,
63601,0.08475,MO,,
63620,0.06225,MO,,
63621,0.07475,MO,,
63622,0.07225,MO,,
63623,0.06225,MO,,
63624,0.07475,MO,,
63625,0.05225,MO,,
63626,0.07225,MO,,
63627,0.06725,MO,,
63628,0.05975,MO,,
63629,0.05225,MO,,
63630,0.07225,MO,,
63631,0.07225,MO,,
63632,0.05725,MO,,
63633,0.05225,MO,,
63636,0.06225,MO,,
63637,0.05975,MO,,
63638,0.08225,MO,,
63640,0.07975,MO,,
63645,0.06225,MO,,
63648,0.07225,MO,,
63650,0.06225,MO,,
63651,0.05975,MO,,
63653,0.06975,MO,,
63654,0.05225,MO,,
63655,0.06225,MO,,
63656,0.06225,MO,,
63660,0.07225,MO,,
63662,0.0585,MO,,
63663,0.08225,MO,,
63664,0.07225,MO,,
63665,0.05225,MO,,
63666,0.05225,MO,,
63670,0.06725,MO,,
63673,0.06725,MO,,
63674,0.07225,MO,,
63675,0.06225,MO,,
63701,0.07975,MO,,
63702,0.07975,MO,,
63703,0.07975,MO,,
63730,0.05225,MO,,
63732,0.05225,MO,,
63735,0.05225,MO,,
63736,0.05225,MO,,
63737,0.061,MO,,
63738,0.05225,MO,,
63739,0.05225,MO,,
63740,0.06975,MO,,
63742,0.05225,MO,,
63743,0.05225,MO,,
63744,0.06725,MO,,
63745,0.06225,MO,,
63746,0.061,MO,,
63747,0.05225,MO,,
63748,0.061,MO,,
63750,0.0585,MO,,
63751,0.0585,MO,,
63752,0.05725,MO,,
63755,0.07225,MO,,
63758,0.06225,MO,,
63760,0.0585,MO,,
63763,0.05725,MO,,
63764,0.0785,MO,,
63766,0.05225,MO,,
63767,0.06225,MO,,
63769,0.05225,MO,,
63770,0.061,MO,,
63771,0.05225,MO,,
63774,0.05225,MO,,
63775,0.061,MO,,
63776,0.07975,MO,,
63779,0.05225,MO,,
63780,0.06975,MO,,
63781,0.0585,MO,,
63782,0.0585,MO,,
63783,0.061,MO,,
63784,0.05225,MO,,
63785,0.05225,MO,,
63787,0.0585,MO,,
63801,0.07725,MO,,
63820,0.05975,MO,,
63821,0.05225,MO,,
63822,0.06725,MO,,
63823,0.06975,MO,,
63824,0.05225,MO,,
63825,0.05225,MO,,
63826,0.06725,MO,,
63827,0.06725,MO,,
63828,0.05475,MO,,
63829,0.05225,MO,,
63830,0.08225,MO,,
63833,0.05225,MO,,
63834,0.07475,MO,,
63837,0.05225,MO,,
63839,0.06725,MO,,
63840,0.06725,MO,,
63841,0.071,MO,,
63845,0.08475,MO,,
63846,0.05225,MO,,
63847,0.05225,MO,,
63848,0.06475,MO,,
63849,0.05225,MO,,
63850,0.05225,MO,,
63851,0.08975,MO,,
63852,0.05225,MO,,
63853,0.06725,MO,,
63855,0.05225,MO,,
63857,0.07975,MO,,
63860,0.05475,MO,,
63862,0.05475,MO,,
63863,0.06975,MO,,
63866,0.07975,MO,,
63867,0.05475,MO,,
63868,0.06475,MO,,
63869,0.07975,MO,,
63870,0.05475,MO,,
63873,0.06975,MO,,
63874,0.06475,MO,,
63876,0.05225,MO,,
63877,0.06725,MO,,
63878,0.05475,MO,,
63879,0.07975,MO,,
63880,0.05225,MO,,
63881,0.08475,MO,,
63882,0.06975,MO,,
63901,0.05225,MO,,
63902,0.07725,MO,,
63931,0.07725,MO,,
63932,0.05225,MO,,
63933,0.05225,MO,,
63935,0.07725,MO,,
63936,0.05225,MO,,
63937,0.07225,MO,,
63938,0.06725,MO,,
63939,0.05725,MO,,
63940,0.05225,MO,,
63941,0.05725,MO,,
63943,0.06725,MO,,
63944,0.07725,MO,,
63945,0.05225,MO,,
63950,0.05725,MO,,
63951,0.05725,MO,,
63952,0.06725,MO,,
63953,0.07725,MO,,
63954,0.05225,MO,,
63955,0.05725,MO,,
63956,0.05725,MO,,
63957,0.08225,MO,,
63960,0.05225,MO,,
63961,0.05225,MO,,
63962,0.07725,MO,,
63964,0.05725,MO,,
63965,0.07225,MO,,
63966,0.05225,MO,,
63967,0.07225,MO,,
64001,0.0585,MO,,
64002,0.07725,MO,,
64011,0.0635,MO,,
64012,0.08725,MO,,
64013,0.07975,MO,,
64014,0.07975,MO,,
64015,0.07975,MO,,
64016,0.05475,MO,,
64017,0.06225,MO,,
64018,0.056,MO,,
64019,0.06475,MO,,
64020,0.081,MO,,
64021,0.0585,MO,,
64022,0.0585,MO,,
64024,0.08725,MO,,
64028,0.056,MO,,
64029,0.08475,MO,,
64030,0.07975,MO,,
64034,0.07475,MO,,
64035,0.06225,MO,,
64036,0.08225,MO,,
64037,0.081,MO,,
64040,0.07975,MO,,
64048,0.05225,MO,,
64050,0.07725,MO,,
64051,0.07725,MO,,
64052,0.07725,MO,,
64053,0.07725,MO,,
64054,0.07475,MO,,
64055,0.07725,MO,,
64056,0.07725,MO,,
64057,0.07725,MO,,
64058,0.05475,MO,,
64060,0.07225,MO,,
64061,0.06475,MO,,
64062,0.05725,MO,,
64063,0.07725,MO,,
64064,0.07725,MO,,
64065,0.07725,MO,,
64066,0.06475,MO,,
64067,0.0835,MO,,
64068,0.07725,MO,,
64069,0.07725,MO,,
64070,0.05475,MO,,
64071,0.0585,MO,,
64072,0.05225,MO,,
64073,0.09475,MO,,
64074,0.0585,MO,,
64075,0.07975,MO,,
64076,0.0585,MO,,
64077,0.06725,MO,,
64078,0.05975,MO,,
64079,0.056,MO,,
64080,0.06475,MO,,
64081,0.07725,MO,,
64082,0.07725,MO,,
64083,0.08975,MO,,
64084,0.06225,MO,,
64085,0.08225,MO,,
64086,0.07725,MO,,
64088,0.05475,MO,,
64089,0.07225,MO,,
64090,0.07475,MO,,
64092,0.056,MO,,
64093,0.0835,MO,,
64096,0.0835,MO,,
64097,0.0585,MO,,
64098,0.056,MO,,
64101,0.0835,MO,,
64102,0.0835,MO,,
64105,0.0935,MO,,
64106,0.0935,MO,,
64108,0.0835,MO,,
64109,0.0835,MO,,
64110,0.0835,MO,,
64111,0.0835,MO,,
64112,0.0835,MO,,
64113,0.0835,MO,,
64114,0.0835,MO,,
64116,0.081,MO,,
64117,0.081,MO,,
64118,0.081,MO,,
64119,0.081,MO,,
64120,0.0835,MO,,
64121,0.0935,MO,,
64123,0.0835,MO,,
64124,0.0835,MO,,
64125,0.0835,MO,,
64126,0.0835,MO,,
64127,0.0835,MO,,
64128,0.0835,MO,,
64129,0.0835,MO,,
64130,0.0835,MO,,
64131,0.0835,MO,,
64132,0.0835,MO,,
64133,0.08225,MO,,
64134,0.0835,MO,,
64136,0.0835,MO,,
64137,0.0835,MO,,
64138,0.0835,MO,,
64139,0.0835,MO,,
64141,0.0935,MO,,
64144,0.081,MO,,
64145,0.0835,MO,,
64146,0.0835,MO,,
64147,0.0835,MO,,
64148,0.0935,MO,,
64149,0.0835,MO,,
64150,0.066,MO,,
64151,0.08475,MO,,
64152,0.056,MO,,
64153,0.08475,MO,,
64154,0.08475,MO,,
64155,0.081,MO,,
64156,0.081,MO,,
64157,0.081,MO,,
64158,0.081,MO,,
64161,0.081,MO,,
64162,0.06725,MO,,
64163,0.066,MO,,
64164,0.08475,MO,,
64165,0.081,MO,,
64166,0.05725,MO,,
64167,0.05725,MO,,
64168,0.07725,MO,,
64170,0.0835,MO,,
64171,0.0935,MO,,
64179,0.0935,MO,,
64180,0.0935,MO,,
64184,0.0935,MO,,
64187,0.0935,MO,,
64188,0.07725,MO,,
64190,0.08475,MO,,
64191,0.0835,MO,,
64195,0.09475,MO,,
64196,0.0935,MO,,
64197,0.0835,MO,,
64198,0.0835,MO,,
64199,0.0935,MO,,
64401,0.05575,MO,,
64402,0.07225,MO,,
64420,0.071,MO,,
64421,0.06425,MO,,
64422,0.05725,MO,,
64423,0.06225,MO,,
64424,0.0735,MO,,
64426,0.05475,MO,,
64427,0.06425,MO,,
64428,0.06225,MO,,
64429,0.07975,MO,,
64430,0.05725,MO,,
64431,0.06225,MO,,
64432,0.06225,MO,,
64433,0.06225,MO,,
64434,0.06225,MO,,
64436,0.06425,MO,,
64437,0.07725,MO,,
64438,0.05225,MO,,
64439,0.056,MO,,
64440,0.05575,MO,,
64441,0.061,MO,,
64442,0.05475,MO,,
64443,0.05575,MO,,
64444,0.056,MO,,
64445,0.06225,MO,,
64446,0.07475,MO,,
64448,0.05575,MO,,
64449,0.06425,MO,,
64451,0.06725,MO,,
64453,0.05225,MO,,
64454,0.05225,MO,,
64455,0.06225,MO,,
64456,0.081,MO,,
64457,0.06225,MO,,
64458,0.05475,MO,,
64459,0.06425,MO,,
64461,0.06225,MO,,
64463,0.06725,MO,,
64465,0.05225,MO,,
64466,0.06725,MO,,
64467,0.05475,MO,,
64468,0.08475,MO,,
64469,0.05725,MO,,
64470,0.08225,MO,,
64471,0.05475,MO,,
64473,0.06725,MO,,
64474,0.05725,MO,,
64475,0.06225,MO,,
64476,0.06225,MO,,
64477,0.07225,MO,,
64479,0.06225,MO,,
64480,0.05925,MO,,
64481,0.05975,MO,,
64482,0.08225,MO,,
64483,0.06425,MO,,
64484,0.05575,MO,,
64485,0.08425,MO,,
64486,0.061,MO,,
64487,0.06225,MO,,
64489,0.06225,MO,,
64490,0.05225,MO,,
64491,0.08475,MO,,
64492,0.05225,MO,,
64493,0.05225,MO,,
64494,0.05925,MO,,
64496,0.06475,MO,,
64497,0.05725,MO,,
64498,0.06475,MO,,
64499,0.061,MO,,
64501,0.0845,MO,,
64502,0.0895,MO,,
64503,0.0845,MO,,
64504,0.0845,MO,,
64505,0.0845,MO,,
64506,0.0845,MO,,
64507,0.0845,MO,,
64508,0.0845,MO,,
64601,0.07225,MO,,
64620,0.06225,MO,,
64622,0.05475,MO,,
64623,0.05475,MO,,
64624,0.07725,MO,,
64625,0.07725,MO,,
64628,0.07975,MO,,
64630,0.06225,MO,,
64631,0.06225,MO,,
64632,0.05975,MO,,
64633,0.07225,MO,,
64635,0.04975,MO,,
64636,0.06725,MO,,
64637,0.06725,MO,,
64638,0.04975,MO,,
64639,0.05475,MO,,
64640,0.081,MO,,
64641,0.05725,MO,,
64642,0.05975,MO,,
64643,0.05475,MO,,
64644,0.08725,MO,,
64645,0.06975,MO,,
64646,0.06975,MO,,
64647,0.06225,MO,,
64648,0.06225,MO,,
64649,0.06725,MO,,
64650,0.06725,MO,,
64651,0.06225,MO,,
64652,0.05725,MO,,
64653,0.06225,MO,,
64654,0.06225,MO,,
64655,0.06225,MO,,
64656,0.04975,MO,,
64657,0.05225,MO,,
64658,0.07725,MO,,
64659,0.06225,MO,,
64660,0.061,MO,,
64661,0.07475,MO,,
64664,0.04975,MO,,
64667,0.06975,MO,,
64668,0.05475,MO,,
64670,0.06725,MO,,
64671,0.06725,MO,,
64672,0.06225,MO,,
64673,0.07475,MO,,
64674,0.06225,MO,,
64676,0.061,MO,,
64679,0.05725,MO,,
64680,0.0935,MO,,
64681,0.061,MO,,
64682,0.05475,MO,,
64683,0.07725,MO,,
64686,0.04975,MO,,
64688,0.04975,MO,,
64689,0.06225,MO,,
64701,0.0785,MO,,
64720,0.07975,MO,,
64722,0.05225,MO,,
64723,0.06225,MO,,
64724,0.071,MO,,
64725,0.05975,MO,,
64726,0.05225,MO,,
64728,0.05225,MO,,
64730,0.0785,MO,,
64733,0.06475,MO,,
64734,0.05975,MO,,
64735,0.07475,MO,,
64738,0.04725,MO,,
64739,0.05975,MO,,
64740,0.05225,MO,,
64741,0.05225,MO,,
64742,0.07975,MO,,
64743,0.07475,MO,,
64744,0.07725,MO,,
64745,0.05225,MO,,
64746,0.05975,MO,,
64747,0.05975,MO,,
64748,0.076,MO,,
64750,0.05225,MO,,
64752,0.05225,MO,,
64755,0.052,MO,,
64756,0.05725,MO,,
64759,0.07725,MO,,
64761,0.07975,MO,,
64762,0.05725,MO,,
64763,0.06975,MO,,
64765,0.05225,MO,,
64767,0.05225,MO,,
64769,0.05725,MO,,
64770,0.05225,MO,,
64771,0.05225,MO,,
64772,0.07725,MO,,
64776,0.04725,MO,,
64778,0.05225,MO,,
64779,0.07225,MO,,
64780,0.04725,MO,,
64781,0.04725,MO,,
64783,0.05225,MO,,
64784,0.05225,MO,,
64788,0.07475,MO,,
64790,0.05225,MO,,
64801,0.07825,MO,,
64802,0.07825,MO,,
64803,0.07825,MO,,
64804,0.07825,MO,,
64830,0.062,MO,,
64831,0.06225,MO,,
64832,0.052,MO,,
64833,0.052,MO,,
64834,0.077,MO,,
64835,0.072,MO,,
64836,0.052,MO,,
64840,0.0535,MO,,
64841,0.0695,MO,,
64842,0.0535,MO,,
64843,0.06225,MO,,
64844,0.0535,MO,,
64847,0.08225,MO,,
64848,0.05725,MO,,
64849,0.052,MO,,
64850,0.0535,MO,,
64853,0.0535,MO,,
64854,0.06225,MO,,
64855,0.052,MO,,
64856,0.06225,MO,,
64857,0.062,MO,,
64858,0.0535,MO,,
64859,0.052,MO,,
64861,0.06225,MO,,
64862,0.052,MO,,
64863,0.06225,MO,,
64864,0.0635,MO,,
64865,0.0535,MO,,
64866,0.0535,MO,,
64867,0.06225,MO,,
64868,0.06225,MO,,
64870,0.077,MO,,
64873,0.05725,MO,,
64874,0.071,MO,,
64999,0.0835,MO,,
65001,0.07475,MO,,
65010,0.07975,MO,,
65011,0.05725,MO,,
65013,0.05891,MO,,
65014,0.056,MO,,
65016,0.06475,MO,,
65017,0.05725,MO,,
65018,0.07975,MO,,
65020,0.05475,MO,,
65023,0.05725,MO,,
65024,0.06475,MO,,
65025,0.07475,MO,,
65026,0.08125,MO,,
65032,0.05725,MO,,
65034,0.05725,MO,,
65035,0.06475,MO,,
65037,0.05725,MO,,
65038,0.07225,MO,,
65039,0.05975,MO,,
65040,0.05725,MO,,
65041,0.081,MO,,
65042,0.06475,MO,,
65043,0.05725,MO,,
65046,0.06475,MO,,
65047,0.05725,MO,,
65048,0.06475,MO,,
65049,0.05475,MO,,
65050,0.06475,MO,,
65051,0.06475,MO,,
65052,0.05475,MO,,
65053,0.05725,MO,,
65054,0.06475,MO,,
65055,0.06475,MO,,
65058,0.06975,MO,,
65059,0.05725,MO,,
65061,0.06475,MO,,
65062,0.05975,MO,,
65063,0.05725,MO,,
65064,0.05725,MO,,
65065,0.07475,MO,,
65066,0.0835,MO,,
65067,0.05725,MO,,
65068,0.06225,MO,,
65069,0.06975,MO,,
65072,0.05725,MO,,
65074,0.05725,MO,,
65075,0.05725,MO,,
65076,0.05725,MO,,
65077,0.05725,MO,,
65078,0.05725,MO,,
65079,0.05975,MO,,
65080,0.05725,MO,,
65081,0.07725,MO,,
65082,0.05725,MO,,
65083,0.05725,MO,,
65084,0.05725,MO,,
65085,0.06475,MO,,
65101,0.07725,MO,,
65102,0.07725,MO,,
65103,0.07725,MO,,
65104,0.07725,MO,,
65105,0.07725,MO,,
65106,0.07725,MO,,
65107,0.07725,MO,,
65108,0.07725,MO,,
65109,0.07725,MO,,
65110,0.07725,MO,,
65111,0.07725,MO,,
65201,0.07975,MO,,
65202,0.07975,MO,,
65203,0.07975,MO,,
65205,0.08475,MO,,
65211,0.07975,MO,,
65212,0.07975,MO,,
65215,0.07975,MO,,
65216,0.07975,MO,,
65217,0.07975,MO,,
65218,0.07975,MO,,
65230,0.0685,MO,,
65231,0.05725,MO,,
65232,0.066,MO,,
65233,0.08225,MO,,
65236,0.081,MO,,
65237,0.06225,MO,,
65239,0.05975,MO,,
65240,0.07975,MO,,
65243,0.05975,MO,,
65244,0.05975,MO,,
65246,0.061,MO,,
65247,0.071,MO,,
65248,0.0685,MO,,
65250,0.0685,MO,,
65251,0.05725,MO,,
65254,0.0685,MO,,
65255,0.05975,MO,,
65256,0.05975,MO,,
65257,0.05975,MO,,
65258,0.05725,MO,,
65259,0.05975,MO,,
65260,0.05975,MO,,
65261,0.071,MO,,
65262,0.05725,MO,,
65263,0.05725,MO,,
65264,0.081,MO,,
65265,0.086,MO,,
65270,0.08475,MO,,
65274,0.0685,MO,,
65275,0.05725,MO,,
65276,0.06225,MO,,
65278,0.05975,MO,,
65279,0.05975,MO,,
65280,0.066,MO,,
65281,0.07475,MO,,
65282,0.05725,MO,,
65283,0.06225,MO,,
65284,0.05975,MO,,
65285,0.061,MO,,
65286,0.061,MO,,
65287,0.06225,MO,,
65299,0.05975,MO,,
65301,0.081,MO,,
65302,0.081,MO,,
65305,0.06475,MO,,
65320,0.0835,MO,,
65321,0.0635,MO,,
65322,0.06225,MO,,
65323,0.07225,MO,,
65324,0.05475,MO,,
65325,0.061,MO,,
65326,0.061,MO,,
65327,0.0685,MO,,
65329,0.05725,MO,,
65330,0.06975,MO,,
65332,0.05725,MO,,
65333,0.05225,MO,,
65334,0.05725,MO,,
65335,0.061,MO,,
65336,0.08475,MO,,
65337,0.07725,MO,,
65338,0.061,MO,,
65339,0.0685,MO,,
65340,0.0735,MO,,
65344,0.0585,MO,,
65345,0.05725,MO,,
65347,0.0585,MO,,
65348,0.07225,MO,,
65349,0.0785,MO,,
65350,0.05725,MO,,
65351,0.0835,MO,,
65354,0.05725,MO,,
65355,0.061,MO,,
65360,0.06725,MO,,
65401,0.0735,MO,,
65402,0.0735,MO,,
65409,0.0735,MO,,
65436,0.0535,MO,,
65438,0.07225,MO,,
65439,0.05725,MO,,
65440,0.05225,MO,,
65441,0.06975,MO,,
65443,0.06391,MO,,
65444,0.061,MO,,
65446,0.05975,MO,,
65449,0.05975,MO,,
65452,0.05475,MO,,
65453,0.06475,MO,,
65456,0.05975,MO,,
65457,0.05475,MO,,
65459,0.04975,MO,,
65461,0.0535,MO,,
65462,0.0535,MO,,
65463,0.05225,MO,,
65464,0.061,MO,,
65466,0.07225,MO,,
65468,0.061,MO,,
65470,0.05225,MO,,
65473,0.04975,MO,,
65479,0.061,MO,,
65483,0.07725,MO,,
65484,0.061,MO,,
65486,0.05725,MO,,
65501,0.05225,MO,,
65529,0.0535,MO,,
65532,0.05225,MO,,
65534,0.05475,MO,,
65535,0.06475,MO,,
65536,0.05225,MO,,
65541,0.05225,MO,,
65542,0.061,MO,,
65543,0.05225,MO,,
65548,0.07162,MO,,
65550,0.0535,MO,,
65552,0.061,MO,,
65555,0.061,MO,,
65556,0.05475,MO,,
65557,0.061,MO,,
65559,0.0585,MO,,
65560,0.05225,MO,,
65564,0.061,MO,,
65565,0.06475,MO,,
65566,0.07225,MO,,
65567,0.05475,MO,,
65570,0.061,MO,,
65571,0.061,MO,,
65580,0.05891,MO,,
65582,0.06391,MO,,
65583,0.05475,MO,,
65584,0.05475,MO,,
65586,0.05975,MO,,
65588,0.07225,MO,,
65589,0.061,MO,,
65590,0.06225,MO,,
65591,0.05475,MO,,
65601,0.056,MO,,
65603,0.06475,MO,,
65604,0.05475,MO,,
65605,0.07725,MO,,
65606,0.08225,MO,,
65607,0.07975,MO,,
65608,0.07225,MO,,
65609,0.05162,MO,,
65610,0.05975,MO,,
65611,0.06475,MO,,
65612,0.05475,MO,,
65613,0.081,MO,,
65614,0.061,MO,,
65615,0.096,MO,,
65616,0.086,MO,,
65617,0.05475,MO,,
65618,0.06725,MO,,
65619,0.06975,MO,,
65620,0.05975,MO,,
65622,0.08225,MO,,
65623,0.06725,MO,,
65624,0.06475,MO,,
65625,0.05725,MO,,
65626,0.05162,MO,,
65627,0.061,MO,,
65629,0.05975,MO,,
65630,0.05975,MO,,
65631,0.05975,MO,,
65632,0.05225,MO,,
65633,0.05975,MO,,
65634,0.05725,MO,,
65635,0.06475,MO,,
65636,0.07558,MO,,
65637,0.06725,MO,,
65638,0.06725,MO,,
65640,0.056,MO,,
65641,0.05725,MO,,
65644,0.06058,MO,,
65645,0.056,MO,,
65646,0.05725,MO,,
65647,0.05725,MO,,
65648,0.05475,MO,,
65649,0.056,MO,,
65650,0.056,MO,,
65652,0.06058,MO,,
65653,0.061,MO,,
65654,0.05725,MO,,
65655,0.08225,MO,,
65656,0.05975,MO,,
65657,0.05975,MO,,
65658,0.05725,MO,,
65660,0.05225,MO,,
65661,0.076,MO,,
65662,0.05225,MO,,
65663,0.056,MO,,
65664,0.05725,MO,,
65666,0.06725,MO,,
65667,0.05225,MO,,
65668,0.07225,MO,,
65669,0.05975,MO,,
65672,0.061,MO,,
65673,0.081,MO,,
65674,0.07225,MO,,
65675,0.06975,MO,,
65676,0.06725,MO,,
65679,0.061,MO,,
65680,0.061,MO,,
65681,0.06475,MO,,
65682,0.06475,MO,,
65685,0.06225,MO,,
65686,0.08475,MO,,
65688,0.05162,MO,,
65689,0.061,MO,,
65690,0.08225,MO,,
65692,0.08225,MO,,
65702,0.05225,MO,,
65704,0.05225,MO,,
65705,0.05725,MO,,
65706,0.06058,MO,,
65707,0.05725,MO,,
65708,0.07475,MO,,
65710,0.056,MO,,
65711,0.07225,MO,,
65712,0.05725,MO,,
65713,0.06058,MO,,
65714,0.07475,MO,,
65715,0.07225,MO,,
65717,0.05225,MO,,
65720,0.05975,MO,,
65721,0.07975,MO,,
65722,0.05225,MO,,
65723,0.05725,MO,,
65724,0.05725,MO,,
65725,0.05475,MO,,
65726,0.061,MO,,
65727,0.056,MO,,
65728,0.05975,MO,,
65729,0.06725,MO,,
65730,0.06225,MO,,
65731,0.061,MO,,
65732,0.06725,MO,,
65733,0.061,MO,,
65734,0.05725,MO,,
65735,0.05725,MO,,
65737,0.06475,MO,,
65738,0.0785,MO,,
65739,0.061,MO,,
65740,0.076,MO,,
65741,0.06725,MO,,
65742,0.05475,MO,,
65744,0.061,MO,,
65745,0.05725,MO,,
65746,0.06058,MO,,
65747,0.05975,MO,,
65752,0.06475,MO,,
65753,0.05975,MO,,
65754,0.05975,MO,,
65755,0.05725,MO,,
65756,0.05725,MO,,
65757,0.05475,MO,,
65759,0.061,MO,,
65760,0.06725,MO,,
65761,0.061,MO,,
65762,0.06725,MO,,
65764,0.06225,MO,,
65765,0.05475,MO,,
65766,0.06725,MO,,
65767,0.07725,MO,,
65768,0.07225,MO,,
65769,0.05725,MO,,
65770,0.05475,MO,,
65771,0.061,MO,,
65772,0.05725,MO,,
65773,0.06725,MO,,
65774,0.07225,MO,,
65775,0.07162,MO,,
65777,0.05162,MO,,
65778,0.06225,MO,,
65779,0.07725,MO,,
65781,0.05475,MO,,
65783,0.06225,MO,,
65784,0.06725,MO,,
65785,0.05725,MO,,
65786,0.05475,MO,,
65787,0.05475,MO,,
65788,0.05162,MO,,
65789,0.05162,MO,,
65790,0.05162,MO,,
65791,0.08225,MO,,
65793,0.05162,MO,,
65801,0.076,MO,,
65802,0.076,MO,,
65803,0.076,MO,,
65804,0.076,MO,,
65805,0.076,MO,,
65806,0.076,MO,,
65807,0.076,MO,,
65808,0.076,MO,,
65809,0.05475,MO,,
65810,0.05475,MO,,
65814,0.076,MO,,
65817,0.076,MO,,
65890,0.076,MO,,
65897,0.076,MO,,
65898,0.076,MO,,
65899,0.076,MO,,
38601,0.07,MS,,
38602,0.07,MS,,
38603,0.07,MS,,
38606,0.07,MS,,
38609,0.07,MS,,
38610,0.07,MS,,
38611,0.07,MS,,
38614,0.07,MS,,
38617,0.07,MS,,
38618,0.07,MS,,
38619,0.07,MS,,
38620,0.07,MS,,
38621,0.07,MS,,
38622,0.07,MS,,
38623,0.07,MS,,
38625,0.07,MS,,
38626,0.07,MS,,
38627,0.07,MS,,
38629,0.07,MS,,
38631,0.07,MS,,
38632,0.07,MS,,
38633,0.07,MS,,
38634,0.07,MS,,
38635,0.07,MS,,
38637,0.07,MS,,
38638,0.07,MS,,
38639,0.07,MS,,
38641,0.07,MS,,
38642,0.07,MS,,
38643,0.07,MS,,
38644,0.07,MS,,
38645,0.07,MS,,
38646,0.07,MS,,
38647,0.07,MS,,
38649,0.07,MS,,
38650,0.07,MS,,
38651,0.07,MS,,
38652,0.07,MS,,
38654,0.07,MS,,
38655,0.07,MS,,
38658,0.07,MS,,
